SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0.3902543753988342,0.9860732229638132,0.8396555958819589,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1,-1.2802480369298874,-1.3073120210077038,-0.9961277721386872,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.5532302205040753,1.1522605594834883,1.0355430785546738,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
0,1.24587756220135,-0.47637533840932816,0.4139091526856303,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,-0.8728084241667845,-0.14400066536997788,-0.7036201122017277,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
0,-0.7098325790615434,-0.1772381326739129,-0.624647455898989,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0,1.6125732136881425,-0.011050796154237758,1.086720889343041,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
0,-0.13941712119319946,-1.3073120210077038,-0.6930315996248242,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,-1.2802480369298874,-0.5428502730171982,-0.9859804475858213,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,-1.076528230548336,-0.3434254691935881,-0.8505357242062639,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,-1.2802480369298874,-0.6425626749290033,-0.9873040116579342,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.24587756220135,0.8863608210520081,1.5358502978133648,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0
0,-1.2395040756535771,0.6869360172283978,-0.9334790727253414,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
0,-0.5876006952326126,-1.3073120210077038,-0.8183289984515157,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,0.4309983366751445,-1.0081748152722887,-0.3431694965629707,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,-0.7098325790615434,-0.6425626749290033,-0.7014141720815394,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,-0.9135523854430948,1.0193106902677482,-0.5968526103846173,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0.9199258719908678,-1.4734993575273791,-0.48787916844731866,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,0.6754621043330061,1.1854980267874233,1.2292246211072007,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0
0,-1.076528230548336,-0.310188001889653,-0.864212552951431,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,1.5310852911355222,-1.4734993575273791,-0.3639053336927401,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
1,-1.2395040756535771,0.32132387688511255,-0.9383321409897555,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1.24587756220135,-0.9416998806644186,0.006692606498882791,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,-0.3023929662984406,0.022186671149697273,-0.26640278038042026,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1,-0.5876006952326126,-1.4734993575273791,-0.8443590918697368,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1,-0.18016108246950976,1.3516853633070984,0.31552422332523516,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0
1,0.8384379494382472,1.052548157571683,1.289667380400358,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1
0,0.10504664646466222,1.2519729613952935,0.5925903024208771,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0
0,-1.2802480369298874,-1.340549488311639,-0.9965689601627248,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.5310852911355222,1.6840600363464486,2.508228702792337,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
0,-1.2395040756535771,0.4875112134047877,-0.940096893085906,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
0,-0.26164900502213034,0.2880864095811775,-0.1428701336498793,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0,0.06430268518835193,-0.011050796154237758,-0.10139845939034055,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
0,-0.5468567339563023,-1.4734993575273791,-0.8315646391726451,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-0.7098325790615434,0.3877988114929826,-0.508615005577088,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1.2051336009250397,-0.3434254691935881,0.5039115095893101,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,0.3902543753988342,1.3184478960031634,0.9000983551751165,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
0,-0.9542963467194051,0.32132387688511255,-0.697002291841163,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.3431369275747509,-0.44313787110539316,-0.44464274209162935,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,1.4495973685829016,-0.7755125441447435,0.30096501853199287,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0
0,-0.05792919864057891,-0.3434254691935881,-0.2805207971496249,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,-1.2802480369298874,-0.276950534585718,-0.9824509433935201,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,-0.46536881140368175,1.3849228306110335,-0.014925606678961876,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,1.24587756220135,1.052548157571683,1.6880601661063528,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0
1,-1.2395040756535771,0.4875112134047877,-0.9370085769176425,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1.1643896396487294,-0.11076319806604285,0.6477388054255828,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,-1.2802480369298874,0.12189907306150236,-0.9771566871050683,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.5876006952326126,-1.506736824831314,-0.8258291948601557,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,-1.076528230548336,-1.506736824831314,-0.9608327302156755,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
0,0.02355872391204165,1.1854980267874233,0.4575867670653573,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.6690886177852331,-1.4734993575273791,-0.862888988879318,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,0.9606698332671781,1.1190230921795532,1.4939374355297883,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,-0.38388088885106114,-1.506736824831314,-0.8020050415621228,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,-0.9542963467194051,0.2880864095811775,-0.6965611038171253,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1,-0.7505765403378537,1.1854980267874233,-0.40317106783209056,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.7098325790615434,0.32132387688511255,-0.5187623301299539,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-1.1172721918246462,-1.4734993575273791,-0.9652446104560519,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
0,1.1643896396487294,1.3849228306110335,1.8054161805003666,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,1.5310852911355222,1.7172975036503837,2.589407299215264,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0,-0.7098325790615434,1.1522605594834883,-0.31625702709667425,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.9950403079957154,-1.506736824831314,-0.9498030296147343,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-0.9950403079957154,-1.506736824831314,-0.9356850128455296,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-1.1580161531009565,-1.1743621517919638,-0.9586267900954872,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.06430268518835193,-0.310188001889653,-0.1755180474286651,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1.4495973685829016,0.853123353748073,1.7732094547456183,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0,0.512486259227765,-0.44313787110539316,-0.008307786318397181,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
1,-0.9542963467194051,0.853123353748073,-0.647148045124909,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
0,-0.42462485012737144,-0.1772381326739129,-0.45434887862045753,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,-1.2395040756535771,-1.4734993575273791,-0.9890687637540848,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1.5310852911355222,0.2548489422772425,1.3156974738185792,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
0,-0.9135523854430948,0.2880864095811775,-0.7014141720815394,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0
0,1.6125732136881425,0.6536985499244629,1.6386471074141362,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0.6754621043330061,0.45427374610085264,0.679945531180331,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0
1,0.8791819107145575,0.2548489422772425,0.7072991886706651,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
0,1.5718292524118322,1.3849228306110335,2.2060149063265495,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0
0,-0.42462485012737144,-1.506736824831314,-0.825388006836118,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0.7162060656093164,-1.4734993575273791,-0.5350862870193468,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,0.4309983366751445,-1.4734993575273791,-0.6467068571008713,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0.512486259227765,-1.340549488311639,-0.49052629659154456,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
1,1.2866215234776603,1.2852104286992283,1.8817417086588797,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0,-0.38388088885106114,-1.373786955615574,-0.7314149577160994,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,1.4495973685829016,-1.3073120210077038,-0.1640471588036863,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-1.2802480369298874,0.18837400766937243,-0.976274311056993,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.2395040756535771,0.1551365403654374,-0.9480382775185837,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,-0.26164900502213034,-0.1772381326739129,-0.3422871205148954,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
0,0.9199258719908678,-0.3434254691935881,0.30670046284448227,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,-0.7505765403378537,-1.4734993575273791,-0.8752422535523721,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
0,1.5718292524118322,0.5872236153165927,1.5658510834479247,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0
0,1.2866215234776603,0.5539861480126578,1.4489362570779485,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,-1.0357842692720256,0.18837400766937243,-0.8086228619226875,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,1.0014137945434884,0.32132387688511255,0.830831835401206,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0
0,-0.791320501614164,0.9860732229638132,-0.4711140235338881,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,-1.1987601143772668,-1.1743621517919638,-0.9670093625522025,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1.6125732136881425,1.4846352325228385,2.477345541109702,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0.3087664528462136,1.052548157571683,0.7200936413677568,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
0,-0.7505765403378537,0.0554241384536323,-0.5752343972067726,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
0,-1.2395040756535771,-0.6758001422329384,-0.9674505505762402,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,1.368109446030281,1.5178726998267735,2.2717519219081588,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
0,0.22727853029359305,1.3516853633070984,0.7690655120359355,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,-1.2802480369298874,-1.3073120210077038,-0.9961277721386872,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.42462485012737144,-0.310188001889653,-0.48082016006271633,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
0,-1.2802480369298874,-1.4734993575273791,-0.9983337122588753,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,-1.1172721918246462,0.5207486807087227,-0.8315646391726451,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,-0.13941712119319946,0.1551365403654374,-0.14331132167391694,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
0,-1.2802480369298874,0.1551365403654374,-0.9767154990810307,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-1.1987601143772668,-1.4734993575273791,-0.9793626272252566,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1.5718292524118322,-1.506736824831314,-0.43317185346665055,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-0.9542963467194051,-0.47637533840932816,-0.7936224691054076,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.4309983366751445,1.2187354940913584,0.9905419001028339,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,0.6347181430566958,0.6204610826205278,0.7077403766947027,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0
0,-0.26164900502213034,0.7201734845323329,-0.03301431566450537,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,-0.9542963467194051,-1.4734993575273791,-0.9021547230186685,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,-1.2802480369298874,0.5207486807087227,-0.9718624308166166,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,0.5532302205040753,-1.506736824831314,-0.5844993457115631,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-1.2395040756535771,-0.07752573076210782,-0.9550972859031861,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,-1.2802480369298874,0.3877988114929826,-0.9736271829127672,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1.2866215234776603,-0.14400066536997788,0.6892104796851215,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
1,-0.8320644628904743,0.8863608210520081,-0.5244977744424433,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,-1.076528230548336,1.0193106902677482,-0.754356734966057,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,1.082901717096109,-1.4734993575273791,-0.4481722462839305,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,-1.0357842692720256,0.9860732229638132,-0.7278854535237982,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1
1,1.6125732136881425,0.6536985499244629,1.6968839265871056,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0
1,-0.6690886177852331,0.45427374610085264,-0.46979045946177517,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,-0.3023929662984406,-0.310188001889653,-0.38728829896673533,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0.06430268518835193,-0.07752573076210782,-0.0038959060780207186,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,-1.2802480369298874,0.32132387688511255,-0.9745095589608425,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.9135523854430948,1.2519729613952935,-0.5359686630674221,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0
0,-0.3431369275747509,-1.4734993575273791,-0.7720042559275628,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,-0.9135523854430948,0.18837400766937243,-0.7089143684901794,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,1.4903413298592119,-0.3766629364975231,0.671121770699578,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0,1.0014137945434884,-1.4734993575273791,-0.5139092618655398,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,0.7162060656093164,1.2852104286992283,1.3029030211214876,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0
0,-0.18016108246950976,-0.47637533840932816,-0.3956708714234506,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
0,-0.6690886177852331,-0.47637533840932816,-0.6709721984229419,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.3023929662984406,0.4875112134047877,-0.16801785102002512,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1
1,-1.1987601143772668,0.32132387688511255,-0.9017135349946308,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1.1643896396487294,1.052548157571683,1.4957021876259389,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
0,-1.2395040756535771,-1.4734993575273791,-0.9899511398021601,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,0.7569500268856267,-1.506736824831314,-0.5672930127740949,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,1.5718292524118322,0.42103627879691763,1.452024573246212,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0
0,-0.506112772679992,-1.4734993575273791,-0.828035134980344,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-1.076528230548336,-1.506736824831314,-0.9462735254224331,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
0,-1.076528230548336,-1.4734993575273791,-0.9528913457829978,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-0.13941712119319946,0.08866160575756733,-0.2125778414478274,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0.1457906077409725,-1.539974292135249,-0.70317892417769,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
0,-0.18016108246950976,-1.1743621517919638,-0.6586189337498878,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,-1.0357842692720256,0.7201734845323329,-0.7503860427497182,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,1.24587756220135,-1.340549488311639,-0.29331524984671664,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,0.6347181430566958,-1.373786955615574,-0.4896439205434692,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,0.6754621043330061,-1.4734993575273791,-0.6100882511057467,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1,-0.22090504374582004,0.5539861480126578,-0.07095648573174294,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1.6125732136881425,0.919598288355943,1.9571848607693172,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,-1.2802480369298874,0.1551365403654374,-0.9767154990810307,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1.6125732136881425,-0.3766629364975231,0.6622980102188252,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,0.5939741817803856,-0.8419874787526135,-0.21390140551994033,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,-1.2802480369298874,-0.3434254691935881,-0.9833333194415954,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,0.1457906077409725,1.3184478960031634,0.7072991886706651,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0
0,0.4309983366751445,-1.1743621517919638,-0.4671433313175493,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,-0.22090504374582004,0.6204610826205278,0.011986862787334547,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,-0.9542963467194051,0.4875112134047877,-0.6881785313604101,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,0.22727853029359305,1.2852104286992283,0.7523003671225049,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
1,0.10504664646466222,1.1522605594834883,0.5608247646901665,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
